transaction_id,customer_id,date,amount,payment_method,bank,category,status
2364,862,2024-06-17,88044.7,Net Banking,Axis,Furniture,Success
2365,973,2024-02-16,12961.35,Net Banking,ICICI,Healthcare,Success
2366,208,2024-06-01,3103.83,Credit Card,SBI,Groceries,Success
2367,490,2024-08-09,19540.92,Wallet,PhonePe,Education,Success
2368,674,2024-07-20,517.41,Credit Card,Axis,Food,Pending
2369,369,2024-05-29,55994.5,Wallet,PhonePe,Electronics,Pending
2370,376,2024-10-10,79627.65,UPI,SBI,Electronics,Success
2371,826,2024-06-15,2309.59,Debit Card,HDFC,Groceries,Success
2372,374,2024-01-14,51289.9,Wallet,Amazon Pay,Electronics,Success
2373,482,2024-07-23,20014.71,UPI,ICICI,Travel,Success
2374,384,2024-06-16,24495.58,UPI,SBI,Education,Success
2375,487,2024-12-31,7442.66,Debit Card,HDFC,Education,Success
2376,381,2024-11-06,14590.31,UPI,Kotak,Electronics,Success
2377,964,2024-02-09,1370.9,Credit Card,SBI,Food,Success
2378,370,2024-12-31,1790.74,Cash,N/A,Food,Success
2379,658,2024-11-21,6446.02,Wallet,Paytm,Utilities,Success
2380,181,2024-08-15,1216.5,UPI,Axis,Food,Failed
2381,180,2024-07-10,10239.29,UPI,Axis,Travel,Success
2382,859,2024-06-21,34093.99,UPI,HDFC,Travel,Refunded
2383,674,2024-12-06,10915.37,UPI,Axis,Clothing,Success
2384,564,2024-06-14,6305.19,Cash,N/A,Utilities,Pending
2385,993,2024-08-07,18976.45,UPI,ICICI,Electronics,Success
2386,859,2024-07-24,158.71,Credit Card,SBI,Entertainment,Success
2387,938,2024-05-22,37529.02,UPI,HDFC,Furniture,Success
2388,431,2024-11-02,49163.57,UPI,PNB,Education,Success
2389,621,2024-03-28,19184.79,Cash,N/A,Healthcare,Refunded
2390,861,2024-07-17,5114.29,Wallet,GooglePay,Clothing,Refunded
2391,756,2024-09-03,27140.86,Cash,N/A,Electronics,Success
2392,666,2024-04-29,5915.94,UPI,HDFC,Utilities,Success
2393,100,2024-03-04,4804.29,Net Banking,HDFC,Healthcare,Success
2394,532,2024-03-11,2543.76,Credit Card,ICICI,Entertainment,Success
2395,111,2024-01-20,46193.43,Cash,N/A,Travel,Success
2396,750,2024-03-09,6419.02,UPI,Kotak,Healthcare,Failed
2397,755,2024-11-27,15035.96,Credit Card,AMEX,Healthcare,Success
2398,487,2024-04-15,635.33,Wallet,PhonePe,Utilities,Failed
2399,861,2024-04-23,87397.87,Cash,N/A,Furniture,Success
2400,641,2024-01-04,69654.41,UPI,HDFC,Electronics,Success
2401,106,2024-04-14,1558.04,Cash,N/A,Clothing,Success
2402,338,2024-08-06,15917.42,Wallet,PhonePe,Education,Success
2403,320,2024-11-06,15364.11,Cash,N/A,Travel,Refunded
2404,199,2024-05-19,4460.79,Debit Card,PNB,Education,Success
2405,316,2024-08-13,2575.93,Wallet,Amazon Pay,Groceries,Failed
2406,422,2024-01-11,2194.25,UPI,ICICI,Groceries,Success
2407,263,2024-10-10,4007.92,Net Banking,ICICI,Clothing,Success
2408,723,2024-10-14,48603.59,Debit Card,HDFC,Furniture,Success
2409,489,2024-03-20,507.77,Cash,N/A,Travel,Success
2410,755,2024-07-21,1981.78,Debit Card,BOB,Entertainment,Refunded
2411,195,2024-07-28,1985.32,UPI,Axis,Food,Pending
2412,983,2024-04-09,4789.77,Wallet,GooglePay,Groceries,Success
2413,771,2024-11-21,3512.63,Wallet,Amazon Pay,Entertainment,Pending
2414,973,2024-05-06,24042.96,Debit Card,BOB,Travel,Success
2415,242,2024-12-23,4067.69,Net Banking,Yes Bank,Clothing,Success
2416,180,2024-11-04,95226.05,Credit Card,HDFC,Furniture,Success
2417,127,2024-11-25,2048.57,Cash,N/A,Groceries,Success
2418,989,2024-08-04,12480.29,Debit Card,BOB,Clothing,Success
2419,651,2024-12-03,2971.79,Wallet,Amazon Pay,Groceries,Failed
2420,817,2024-02-15,51076.33,Debit Card,HDFC,Electronics,Success
2421,452,2024-07-22,227.76,Credit Card,SBI,Healthcare,Success
2422,130,2024-12-22,2672.31,Wallet,GooglePay,Groceries,Success
2423,964,2024-03-31,1013.36,Credit Card,ICICI,Entertainment,Success
2424,758,2024-02-26,28571.06,Credit Card,ICICI,Education,Success
2425,265,2024-04-03,13189.79,Net Banking,Axis,Travel,Success
2426,843,2024-02-25,1381.19,UPI,Axis,Clothing,Success
2427,132,2024-06-24,1192.01,Net Banking,Axis,Food,Success
2428,303,2024-01-05,568.86,UPI,PNB,Food,Success
2429,792,2024-02-19,26260.03,UPI,Axis,Travel,Success
2430,100,2024-05-16,23924.97,Debit Card,Axis,Education,Success
2431,763,2024-12-15,4997.28,Credit Card,Axis,Entertainment,Success
2432,723,2024-11-08,1951.84,Debit Card,SBI,Food,Success
2433,861,2024-07-24,580.07,UPI,Kotak,Clothing,Success
2434,612,2024-05-07,2314.4,Wallet,Amazon Pay,Entertainment,Success
2435,907,2024-04-06,1973.05,Debit Card,SBI,Food,Success
2436,858,2024-06-15,12061.15,Net Banking,Axis,Education,Success
2437,338,2024-06-27,4701.52,Net Banking,Yes Bank,Groceries,Failed
2438,303,2024-07-16,12182.76,Wallet,PhonePe,Healthcare,Failed
2439,605,2024-09-15,299.33,UPI,ICICI,Food,Failed
2440,697,2024-08-27,13466.85,UPI,Axis,Clothing,Success
2441,227,2024-05-04,8770.52,Wallet,Paytm,Travel,Success
2442,740,2024-01-15,13949.25,Debit Card,PNB,Clothing,Failed
2443,926,2024-05-11,47599.44,Wallet,Paytm,Education,Success
2444,651,2024-11-20,4976.87,Wallet,GooglePay,Education,Pending
2445,193,2024-11-03,51696.93,Net Banking,Yes Bank,Electronics,Success
2446,998,2024-07-14,9665.86,Net Banking,HDFC,Utilities,Success
2447,986,2024-05-28,9354.91,Debit Card,BOB,Electronics,Success
2448,989,2024-02-29,37405.97,Debit Card,PNB,Furniture,Success
2449,754,2024-06-08,1200.62,Credit Card,SBI,Food,Refunded
2450,948,2024-07-05,7892.32,Cash,N/A,Clothing,Success
2451,125,2024-10-02,16138.35,Debit Card,HDFC,Education,Success
2452,423,2024-03-16,29055.89,Wallet,Paytm,Furniture,Success
2453,978,2024-09-14,22239.48,Wallet,Mobikwik,Electronics,Success
2454,370,2024-09-10,14112.4,Net Banking,SBI,Healthcare,Refunded
2455,473,2024-03-19,42449.08,Credit Card,AMEX,Travel,Success
2456,119,2024-04-01,36506.08,Debit Card,BOB,Education,Pending
2457,814,2024-01-12,3983.63,Net Banking,Yes Bank,Utilities,Success
2458,314,2024-07-19,451.93,Wallet,GooglePay,Groceries,Success
2459,194,2024-12-24,3998.35,Credit Card,Axis,Utilities,Failed
2460,148,2024-01-28,9204.9,Credit Card,Kotak,Healthcare,Success
2461,861,2024-09-04,17954.64,Credit Card,ICICI,Healthcare,Failed
2462,489,2024-11-29,756.34,Cash,N/A,Food,Success
2463,877,2024-07-11,3429.28,Credit Card,HDFC,Groceries,Success
2464,680,2024-04-01,278.83,Cash,N/A,Food,Success
2465,925,2024-11-17,1300.5,UPI,HDFC,Groceries,Success
2466,396,2024-12-18,95500.98,Wallet,Amazon Pay,Furniture,Failed
2467,956,2024-12-03,62329.6,Wallet,Amazon Pay,Electronics,Success
2468,798,2024-08-15,156.85,UPI,SBI,Entertainment,Success
2469,111,2024-12-08,2326.86,Cash,N/A,Utilities,Success
2470,482,2024-02-18,18928.56,Net Banking,Yes Bank,Furniture,Success
2471,891,2024-10-19,1671.73,UPI,PNB,Clothing,Pending
2472,369,2024-04-04,4083.05,UPI,Axis,Groceries,Success
2473,369,2024-09-28,3664.62,Cash,N/A,Education,Failed
2474,452,2024-12-03,14862.8,Cash,N/A,Electronics,Success
2475,334,2024-06-09,3611.88,Cash,N/A,Electronics,Success
2476,716,2024-10-14,17043.86,UPI,SBI,Healthcare,Refunded
2477,569,2024-06-01,4834.75,Credit Card,SBI,Entertainment,Refunded
2478,938,2024-01-01,15239.82,Cash,N/A,Travel,Success
2479,157,2024-03-12,49553.84,Debit Card,Axis,Furniture,Pending
2480,786,2024-11-06,5154.84,Wallet,Paytm,Utilities,Success
2481,858,2024-05-01,416.74,Debit Card,HDFC,Food,Refunded
2482,957,2024-10-09,29711.62,Debit Card,HDFC,Travel,Success
2483,670,2024-02-08,2624.18,Net Banking,Yes Bank,Utilities,Pending
2484,267,2024-08-21,75606.87,Wallet,Amazon Pay,Electronics,Pending
2485,106,2024-10-01,3806.73,Wallet,GooglePay,Travel,Refunded
2486,861,2024-11-26,35807.91,Cash,N/A,Travel,Success
2487,263,2024-06-10,1956.82,Cash,N/A,Groceries,Success
2488,325,2024-09-29,54876.35,Net Banking,SBI,Electronics,Success
2489,716,2024-07-04,3912.55,Credit Card,ICICI,Entertainment,Success
2490,303,2024-07-12,19118.03,UPI,SBI,Travel,Success
2491,817,2024-06-05,82312.98,Net Banking,SBI,Furniture,Success
2492,612,2024-10-19,11075.69,Cash,N/A,Healthcare,Pending
2493,964,2024-06-11,985.3,Wallet,Mobikwik,Groceries,Success
2494,573,2024-09-01,13629.65,UPI,PNB,Furniture,Success
2495,263,2024-12-02,2311.52,Cash,N/A,Clothing,Success
2496,998,2024-11-23,3566.76,Credit Card,AMEX,Entertainment,Success
2497,282,2024-08-22,6696.61,Debit Card,PNB,Clothing,Success
2498,296,2024-08-07,9422.6,Credit Card,Axis,Utilities,Success
2499,716,2024-06-05,3875.83,UPI,PNB,Groceries,Success
2500,817,2024-05-02,13626.49,UPI,SBI,Electronics,Success
2501,508,2024-09-09,1926.22,Net Banking,Yes Bank,Food,Success
2502,902,2024-03-10,25141.36,Wallet,Mobikwik,Education,Success
2503,573,2024-01-08,19828.22,Wallet,Paytm,Furniture,Success
2504,612,2024-09-30,1296.71,Wallet,Mobikwik,Entertainment,Success
2505,792,2024-11-06,48250.05,Wallet,Mobikwik,Education,Pending
2506,259,2024-02-08,4213.1,Cash,N/A,Entertainment,Refunded
2507,670,2024-09-10,935.37,UPI,ICICI,Groceries,Pending
2508,180,2024-10-03,23560.15,Net Banking,ICICI,Electronics,Success
2509,754,2024-11-19,39968.53,Debit Card,BOB,Furniture,Success
2510,204,2024-08-25,84986.83,UPI,ICICI,Furniture,Success
2511,510,2024-06-17,7142.47,UPI,ICICI,Healthcare,Pending
2512,444,2024-07-24,143.43,Net Banking,Axis,Entertainment,Success
2513,974,2024-09-20,6278.64,Net Banking,SBI,Clothing,Success
2514,938,2024-05-08,23693.72,Debit Card,ICICI,Travel,Success
2515,881,2024-10-01,2263.03,Net Banking,Yes Bank,Healthcare,Failed
2516,983,2024-03-12,3760.75,UPI,ICICI,Entertainment,Pending
2517,619,2024-04-11,15570.58,UPI,HDFC,Electronics,Success
2518,482,2024-06-18,362.61,Credit Card,SBI,Food,Refunded
2519,470,2024-03-01,2496.43,Net Banking,Yes Bank,Groceries,Success
2520,564,2024-07-23,7287.35,Wallet,Amazon Pay,Utilities,Success
2521,765,2024-01-11,2502.02,Cash,N/A,Clothing,Failed
2522,649,2024-01-27,2205.36,Cash,N/A,Entertainment,Success
2523,777,2024-05-24,4589.44,Net Banking,HDFC,Education,Success
2524,817,2024-09-18,3892.11,UPI,ICICI,Clothing,Refunded
2525,180,2024-12-07,1072.22,Wallet,Paytm,Groceries,Success
2526,758,2024-11-08,2992.3,Cash,N/A,Clothing,Success
2527,703,2024-07-24,584.03,Credit Card,ICICI,Food,Success
2528,494,2024-04-12,69215.83,Net Banking,Axis,Electronics,Success
2529,612,2024-11-20,11322.23,Net Banking,Axis,Travel,Success
2530,324,2024-11-25,643.37,Debit Card,ICICI,Food,Success
2531,314,2024-12-30,1310.15,UPI,HDFC,Groceries,Success
2532,189,2024-12-04,1138.69,Net Banking,ICICI,Entertainment,Pending
2533,303,2024-08-08,3933.49,Net Banking,ICICI,Clothing,Success
2534,818,2024-02-19,1381.77,Credit Card,Axis,Food,Success
2535,970,2024-10-28,6086.67,Credit Card,AMEX,Utilities,Success
2536,212,2024-07-15,71031.91,Credit Card,AMEX,Electronics,Success
2537,529,2024-01-22,96864.69,Wallet,PhonePe,Furniture,Success
2538,334,2024-02-20,75374.53,Cash,N/A,Electronics,Success
2539,680,2024-04-13,7235.62,UPI,HDFC,Utilities,Success
2540,697,2024-12-30,17842.57,Cash,N/A,Healthcare,Pending
2541,334,2024-11-18,72912.51,UPI,Axis,Electronics,Success
2542,758,2024-01-12,9067.47,Wallet,PhonePe,Clothing,Success
2543,241,2024-02-01,37113.55,Net Banking,Axis,Travel,Success
2544,371,2024-02-08,6678.63,Cash,N/A,Clothing,Success
2545,646,2024-07-24,27877.92,Credit Card,HDFC,Furniture,Success
2546,370,2024-10-30,1764.35,Cash,N/A,Food,Success
2547,405,2024-09-25,6137.86,Credit Card,Axis,Healthcare,Success
2548,508,2024-03-01,3514.16,Cash,N/A,Clothing,Success
2549,666,2024-03-16,18552.23,Debit Card,SBI,Healthcare,Success
2550,180,2024-04-17,1250.23,Wallet,GooglePay,Utilities,Success
2551,763,2024-06-15,75741.01,Cash,N/A,Electronics,Success
2552,488,2024-11-09,6560.24,UPI,PNB,Healthcare,Failed
2553,373,2024-04-22,3617.03,UPI,Kotak,Healthcare,Success
2554,826,2024-10-25,57946.87,Wallet,Amazon Pay,Electronics,Pending
2555,400,2024-11-16,55536.9,Net Banking,HDFC,Furniture,Success
2556,467,2024-10-24,862.64,Credit Card,AMEX,Groceries,Success
2557,763,2024-03-16,5137.71,Credit Card,SBI,Education,Success
2558,320,2024-04-06,49561.32,Wallet,PhonePe,Furniture,Success
2559,350,2024-06-07,13301.75,Net Banking,Yes Bank,Clothing,Success
2560,130,2024-03-14,34398.4,Net Banking,Yes Bank,Electronics,Refunded
2561,303,2024-09-26,10956.12,UPI,Kotak,Clothing,Success
2562,275,2024-01-11,66211.7,Wallet,Paytm,Electronics,Success
2563,600,2024-02-12,2938.45,Wallet,Mobikwik,Healthcare,Success
2564,125,2024-02-24,7387.7,Debit Card,BOB,Utilities,Success
2565,928,2024-09-02,89346.64,Credit Card,Axis,Furniture,Success
2566,263,2024-05-04,1109.88,Debit Card,BOB,Food,Success
2567,350,2024-01-23,43799.05,UPI,Kotak,Electronics,Pending
2568,755,2024-03-13,1828.73,UPI,HDFC,Food,Success
2569,877,2024-06-29,4595.1,Wallet,Amazon Pay,Healthcare,Success
2570,740,2024-02-27,8893.17,UPI,HDFC,Education,Success
2571,171,2024-07-01,49447.89,UPI,ICICI,Electronics,Pending
2572,617,2024-01-23,15959.19,Net Banking,Kotak,Furniture,Success
2573,881,2024-12-13,836.08,Wallet,GooglePay,Groceries,Success
2574,146,2024-06-27,22051.92,Net Banking,Yes Bank,Electronics,Success
2575,733,2024-12-30,63214.06,Credit Card,AMEX,Electronics,Success
2576,877,2024-07-18,36206.5,Net Banking,SBI,Education,Success
2577,324,2024-05-22,1538.62,Credit Card,ICICI,Clothing,Failed
2578,786,2024-06-12,21479.69,Wallet,Amazon Pay,Education,Success
2579,357,2024-06-19,12071.69,Wallet,PhonePe,Clothing,Success
2580,697,2024-09-11,5384.33,Cash,N/A,Utilities,Success
2581,148,2024-08-03,5820.98,Wallet,PhonePe,Utilities,Success
2582,649,2024-07-04,446.4,UPI,ICICI,Food,Success
2583,384,2024-02-26,1827.16,Debit Card,HDFC,Food,Success
2584,106,2024-10-09,1288.24,Credit Card,HDFC,Groceries,Success
2585,529,2024-12-22,5786.42,UPI,PNB,Clothing,Refunded
2586,173,2024-01-28,53188.41,UPI,Axis,Electronics,Failed
2587,814,2024-01-16,5605.61,UPI,HDFC,Clothing,Success
2588,621,2024-08-01,11528.18,Net Banking,Yes Bank,Clothing,Success
2589,974,2024-12-23,9456.67,Wallet,GooglePay,Healthcare,Success
2590,845,2024-12-21,609.2,Credit Card,HDFC,Food,Pending
2591,854,2024-11-05,7648.77,UPI,Axis,Clothing,Failed
2592,545,2024-08-20,7142.93,Debit Card,Axis,Utilities,Success
2593,619,2024-04-26,4664.11,Debit Card,SBI,Groceries,Success
2594,559,2024-04-18,3133.31,Credit Card,SBI,Groceries,Success
2595,482,2024-10-13,84329.59,Wallet,Amazon Pay,Furniture,Success
2596,798,2024-11-24,4153.54,Credit Card,HDFC,Groceries,Failed
2597,845,2024-08-05,13715.0,UPI,SBI,Travel,Success
2598,826,2024-06-20,517.08,Credit Card,Kotak,Food,Success
2599,718,2024-11-01,1525.22,Debit Card,HDFC,Food,Success
2600,666,2024-01-17,13677.65,Cash,N/A,Travel,Success
2601,422,2024-01-24,663.43,Debit Card,SBI,Food,Refunded
2602,652,2024-05-24,2551.06,Debit Card,PNB,Groceries,Success
2603,703,2024-12-25,26839.8,Wallet,Mobikwik,Electronics,Success
2604,119,2024-03-17,1194.99,Net Banking,Axis,Food,Success
2605,204,2024-05-28,2442.76,Net Banking,SBI,Clothing,Pending
2606,127,2024-04-28,40431.56,Wallet,PhonePe,Travel,Failed
2607,983,2024-09-13,9923.56,Cash,N/A,Utilities,Success
2608,703,2024-06-22,7270.3,Net Banking,SBI,Healthcare,Pending
2609,119,2024-12-15,1271.64,Cash,N/A,Groceries,Refunded
2610,621,2024-11-17,5321.6,UPI,HDFC,Education,Failed
2611,978,2024-10-07,40163.52,Net Banking,ICICI,Electronics,Success
2612,333,2024-03-23,22769.33,Debit Card,ICICI,Electronics,Success
2613,320,2024-12-29,13268.23,Net Banking,ICICI,Education,Failed
2614,157,2024-11-28,14109.48,Cash,N/A,Clothing,Success
2615,146,2024-07-24,4299.3,Wallet,PhonePe,Groceries,Success
2616,371,2024-11-15,1931.05,Wallet,Amazon Pay,Entertainment,Success
2617,733,2024-12-15,1260.2,Wallet,Paytm,Food,Success
2618,487,2024-12-24,178.64,UPI,ICICI,Utilities,Success
2619,621,2024-07-23,18232.58,Net Banking,Yes Bank,Electronics,Success
2620,167,2024-08-27,9011.25,Net Banking,SBI,Utilities,Success
2621,902,2024-02-25,3864.26,Credit Card,SBI,Groceries,Success
2622,948,2024-06-24,49143.21,Wallet,Amazon Pay,Furniture,Success
2623,423,2024-01-20,1641.84,Net Banking,HDFC,Utilities,Success
2624,948,2024-10-17,1976.23,Net Banking,SBI,Food,Pending
2625,970,2024-08-08,11064.33,Credit Card,HDFC,Education,Refunded
2626,261,2024-08-04,5116.22,Credit Card,HDFC,Healthcare,Success
2627,296,2024-07-26,24217.78,Wallet,Amazon Pay,Electronics,Pending
2628,862,2024-04-19,3763.16,UPI,SBI,Healthcare,Pending
2629,324,2024-06-24,3374.21,Debit Card,PNB,Healthcare,Success
2630,369,2024-12-18,14490.73,Net Banking,ICICI,Clothing,Pending
2631,605,2024-07-18,1143.77,Cash,N/A,Food,Success
2632,756,2024-10-23,15317.11,Wallet,GooglePay,Furniture,Success
2633,510,2024-03-16,43282.92,UPI,PNB,Education,Success
2634,352,2024-01-02,47194.53,Credit Card,AMEX,Education,Success
2635,148,2024-02-19,476.31,Credit Card,SBI,Food,Success
2636,119,2024-03-26,38378.1,Debit Card,HDFC,Furniture,Refunded
2637,933,2024-10-22,772.0,Debit Card,SBI,Food,Success
2638,181,2024-09-14,56095.71,Wallet,Amazon Pay,Electronics,Success
2639,786,2024-06-29,4315.91,Debit Card,SBI,Utilities,Pending
2640,510,2024-08-07,966.79,Cash,N/A,Entertainment,Success
2641,914,2024-05-25,3207.13,Wallet,Mobikwik,Groceries,Pending
2642,303,2024-02-14,7626.22,UPI,Kotak,Electronics,Pending
2643,833,2024-09-11,92795.66,UPI,PNB,Furniture,Success
2644,148,2024-01-17,17048.93,Credit Card,ICICI,Healthcare,Failed
2645,508,2024-07-14,16047.04,Net Banking,SBI,Electronics,Success
2646,374,2024-07-30,137.27,Debit Card,HDFC,Groceries,Success
2647,470,2024-12-03,6217.19,Net Banking,Yes Bank,Healthcare,Success
2648,755,2024-01-17,101.18,Debit Card,Axis,Food,Failed
2649,796,2024-06-11,935.01,Cash,N/A,Entertainment,Success
2650,846,2024-04-08,64799.0,UPI,Kotak,Furniture,Success
2651,357,2024-07-18,6166.16,Debit Card,Axis,Clothing,Success
2652,570,2024-02-20,7663.0,Wallet,Mobikwik,Clothing,Failed
2653,713,2024-11-17,16763.02,Credit Card,Axis,Healthcare,Success
2654,127,2024-01-14,156.54,Cash,N/A,Groceries,Success
2655,619,2024-10-05,45957.61,UPI,PNB,Electronics,Success
2656,423,2024-11-20,1014.12,Wallet,PhonePe,Entertainment,Success
2657,369,2024-05-05,3874.92,Wallet,Paytm,Groceries,Success
2658,106,2024-11-17,1294.85,Cash,N/A,Food,Success
2659,959,2024-03-03,11775.91,Debit Card,HDFC,Electronics,Success
2660,611,2024-07-04,19722.77,Net Banking,SBI,Travel,Success
2661,317,2024-11-16,17218.53,Net Banking,Axis,Electronics,Pending
2662,357,2024-08-18,2861.14,UPI,HDFC,Clothing,Success
2663,641,2024-11-06,278.55,Debit Card,ICICI,Food,Success
2664,494,2024-11-03,149.64,Cash,N/A,Utilities,Pending
2665,194,2024-11-06,1095.11,Cash,N/A,Food,Success
2666,799,2024-02-28,1766.03,Credit Card,ICICI,Travel,Success
2667,103,2024-03-05,5545.96,Credit Card,HDFC,Healthcare,Success
2668,508,2024-11-29,9394.17,Net Banking,Axis,Healthcare,Success
2669,267,2024-04-08,3541.89,Wallet,GooglePay,Healthcare,Refunded
2670,833,2024-10-25,31846.93,Credit Card,AMEX,Furniture,Success
2671,334,2024-08-04,74960.85,Debit Card,Axis,Furniture,Success
2672,275,2024-08-07,28486.96,Debit Card,BOB,Travel,Failed
2673,982,2024-03-26,1918.29,Debit Card,Axis,Food,Success
2674,957,2024-11-26,3587.31,UPI,SBI,Utilities,Success
2675,955,2024-08-07,5494.62,UPI,HDFC,Clothing,Success
2676,173,2024-03-15,699.29,Debit Card,BOB,Entertainment,Success
2677,750,2024-04-19,28589.73,Debit Card,HDFC,Education,Success
2678,275,2024-05-25,22005.34,Credit Card,HDFC,Furniture,Success
2679,740,2024-11-07,46128.9,Wallet,Amazon Pay,Electronics,Success
2680,432,2024-06-11,1070.94,UPI,Axis,Entertainment,Success
2681,296,2024-08-03,10365.37,Credit Card,Kotak,Electronics,Success
2682,275,2024-05-01,3105.6,UPI,PNB,Furniture,Failed
2683,193,2024-01-03,14576.11,Net Banking,SBI,Education,Pending
2684,974,2024-01-21,3259.4,UPI,Axis,Entertainment,Success
2685,755,2024-06-03,6412.07,Debit Card,PNB,Healthcare,Success
2686,119,2024-06-09,30809.87,Net Banking,ICICI,Education,Success
2687,423,2024-09-09,67524.51,Cash,N/A,Electronics,Success
2688,658,2024-01-06,1756.01,Debit Card,BOB,Clothing,Success
2689,144,2024-03-28,15697.2,Debit Card,Axis,Electronics,Refunded
2690,915,2024-01-27,17678.05,UPI,SBI,Healthcare,Success
2691,396,2024-02-08,6653.65,Cash,N/A,Healthcare,Success
2692,964,2024-03-11,46608.68,Credit Card,Axis,Furniture,Failed
2693,652,2024-10-26,3220.83,Wallet,Paytm,Groceries,Success
2694,227,2024-10-22,33232.81,Debit Card,ICICI,Education,Failed
2695,422,2024-04-25,21473.06,Debit Card,BOB,Electronics,Success
2696,930,2024-05-04,34839.76,UPI,Axis,Travel,Success
2697,859,2024-12-09,23567.07,Net Banking,HDFC,Travel,Success
2698,479,2024-04-16,76398.65,Cash,N/A,Furniture,Failed
2699,978,2024-12-28,32936.82,Cash,N/A,Education,Pending
2700,926,2024-07-05,4877.82,Cash,N/A,Groceries,Failed
2701,989,2024-02-05,8519.57,Wallet,GooglePay,Healthcare,Refunded
